Label,Text
sexist,"Зануда ответь на один вопрос
Caution: Будешь увиливать от ответа и встревать в демагогию - баба
Ты с чужим выродком на одной территории жил когда-нибудь?
Далее общественность незамедлительно попросит описать свои ощущения
Опиши, не ерничай и не виляй только"
sexist,"На 4 вопроса в итоге получил конкретно на один.  

А как будешь БМ знать будет с БМ проблемы или нет? Они то могут и через год-два вылезти? Например когда будешь чужими детьми заниматься или учить их чему то."
non_sexist,"зануда, ты про какой опыт?"
sexist,"Пакистан писал(а):Зануда ответь на один вопрос
Caution: Будешь увиливать от ответа и встревать в демагогию - баба
Ты с чужим выродком на одной территории жил когда-нибудь?
Далее общественность незамедлительно попросит описать свои ощущения
Опиши, не ерничай и не виляй только

Жил две недели с РСП. Ну, как жил. Врать не буду. Мы жили в соседних домах, частных. В итоге она в основном у меня зависала. У нее была девчушка 4-летняя. Совершенно прикольное существо. Мы с ее мамой уже определились и разбежались после пары месяцев, а она потом еще какое-то время по привычке ко мне бегала. В итоге я захотел свою дочку, каковую и получил от бж2.
Вот это что за термин такой - ""чужой выродок"" ? То есть, ты любую девчушку не от себя считаешь выродком - так получается ?"
sexist,"Слоупок писал(а):На 4 вопроса в итоге получил конкретно на один.  

А как будешь БМ знать будет с БМ проблемы или нет? Они то могут и через год-два вылезти? Например когда будешь чужими детьми заниматься или учить их чему то.

Мне достаточно знать, что их изначально нет. Если они потом появятся - значит, надо другую тетку искать. Проблема то в чем ? Залип ? Так не залипай.
Или типа я детей поучил и мне их по этому поводу жалко сливать ? Хм...
Я это делаю по ходу жизни и в удовольствие. Жалеть тут не о чем."
non_sexist," Жил две недели с РСП. Ну, как жил. Врать не буду. Мы жили в соседних домах, частных. В итоге она в основном у меня зависала.

Ну после  такого жизненного опыта, кто угодно станет профи в РСП. "
non_sexist,"Иван Васильевич писал(а):зануда, ты про какой опыт?

Общения с детьми, которые не от тебя 

Чего в них напряжного-то ? Все понять не могу. Возишься для удовольствия. Начали напрягать ? Мягко обломал и занялся своими делами."
non_sexist,"Слоупок писал(а):
Ну после  такого жизненного опыта, кто угодно станет профи в РСП. 

Где я писал, что я профи ?"
sexist,"Зануда писал(а):Мы с ее мамой уже определились и разбежались после пары месяцев, а она потом еще какое-то время по привычке ко мне бегала. Вот представь, какая каша в голове у ребёнка по жизни, через маму проходит куева туча ""пап"" и все любят с ней играться, она разве игрушка или тебе насрать на человека, лижь бы присадить тёте? "
non_sexist,"Ну давай за всех ребенков мира переживать. Не умножай сущностей сверх потребности. Половина проблем, которые создают себе интеллигенты, существует только у них в мозгу. Патамучта умные сильно."
sexist,"Зануда писал(а): Мягко обломал и занялся своими делами.

Шум-шум по ночам, испорченные вещи, воровство, время на встреть, отвези-привези, потерянные финансы,  не внимание к тебе со стороны РСпешки, откровенное, пренебрежительное отношение или мордобитие со стороны прицепа. Видишь ли. Ты какие то плюсики, которые ни одному нормальному мужику не нужны, замечаешь. А вот жирнейшие минусы, нет.  Ты не привел ни ОДНОГО довода, ради чего терпеть неудобства , на которые ты упорно  закрываешь глаза. 

Есть два пункта общения с РСП.
1. Если человек понимает.   Приятное времяпровождение по выходным без залипания ( которое у обладателей мнимых , железных яиц все равно наступит). С некоторыми необременительными обязанностями. НУ там шкаф подвинуть или полку приколотить. НЕ больше.
2. Если не понимает.   Жить в чужой семье, чужим человеком , которого в любой момент могут слить и что бы на старости лет не быть слитым, залезть под плинтус и молча пытаться дожить свою никчемную жизнь.
Если кто-то считает иначе , его полное права. Только вот агитации не надо. Я повидал и молодых связавшихся с РСП , а так же и под 60 лет. Которые и прицепа растили с пеленок и собственный ребенок от РСпешки есть. Они все равно в такой семье чужие. Там есть мать, ребенок и сменный епарь. Счастливых таких ""семей"" я не видел. Потому что ""материала"" хватает. Лично непосредственно от участников такой жизни это слышал, а не опираясь на бапское ""знаю такие семьи и очень счастливы"". Ни одного ""хвалебного отзыва""."
non_sexist,Зануда писал(а):Не умножай сущностей сверх потребности.  Этим самым занимаешься именно ты. 
sexist,"Зануда писал(а):Ну давай за всех ребенков мира переживать. Не умножай сущностей сверх потребности. Половина проблем, которые создают себе интеллигенты, существует только у них в мозгу. Патамучта умные сильно.

А тебе покуй что твою БЖ2 ипут при ребенке ( девочке) и она с детства в этом не видит ничего плохого ?"
sexist,"Слоупок. Тут нечему удивляться, таких ОМП вокруг много, за ради пиСты готовы насрать на всё и на всех, толерантность, мать её.  "
sexist,"Да. Таких ОМП отцов тоже хватает. Торговать пистой своей дочери , что бы и её и свои проблемы решать. "
non_sexist,"От Зануды:
Вот это что за термин такой - ""чужой выродок"" ? То есть, ты любую девчушку не от себя считаешь выродком - так получается ?
От Зануды:
Или типа я детей поучил и мне их по этому поводу жалко сливать ? Хм... 
Да уж."
sexist,"Камрады,только давайте не переходить на личности.Да, раздражает чужая глупость,но не всем же быть умными сразу  
Я вангую:
Про будущее.
Новичок-через непродолжительное время придёт на форум и скажет-Все РСП твари.
Зануда-будет по прежнему снимать проституток за деньги.
РСП он попробует,но она в его жизни не задержится надолго(если она не будет РСП проституткой).И после этого он сделает вывод,что проще снять квартиру для стрипки.
Те кто не связался с РСП- продолжают жить дальше, поёпывая бездетных ОЖП.
Мир,Дружба,Лимонад! "
sexist,"Слоупок писал(а):
Шум-шум по ночам, испорченные вещи, воровство, время на встреть, отвези-привези, потерянные финансы,  не внимание к тебе со стороны РСпешки, откровенное, пренебрежительное отношение или мордобитие со стороны прицепа. Видишь ли. Ты какие то плюсики, которые ни одному нормальному мужику не нужны, замечаешь. А вот жирнейшие минусы, нет.  Ты не привел ни ОДНОГО довода, ради чего терпеть неудобства , на которые ты упорно  закрываешь глаза. 


На подробный пост - подробный ответ. Только он не будет связан с РСП, если не возражаешь.

Я считаю, что омп сам строит свою жизнь. Это касается дел, это же касается и личной жизни.

Если по каким-то причинам личная жизнь омп его не устраивает - он должен ее изменить. 

Все - что ты описал - невозможно с точки зрения нормального омп. Понимаешь ? Если ты сталкиваешься с подобной ботвой - ты должен  разорвать подобные отношения. Если есть хоть малейшая тенденция к такому - ты должен ее пресекать. 
Допустим, прицеп ведет себя не так, как ты считаешь нужны. Ты должен наказать его так, чтобы у него не было желания повторить. РСП возражает ? Дверь вон там.
А ты рассуждаешь так, как будто тебя держат в отношениях с РСП какие-то невидимые цепи, которые тебя не пускают. А - зачем так рассуждать ? Не по-твоему - мужского полового органа.ит лесом. В чем проблема ?
А проблема в том, что ты сам подвержен слабостям, которые не дают тебе возможности жестко поставить вопрос. Как показывает практика, проблему гораздо проще удушить в зародыше, нежели в развитии. А ведь большинство омп терпят-терпят... Пока не взорвутся и пока не станет поздно что-то менять."
non_sexist,"Слоупок писал(а):

А тебе покуй что твою БЖ2 ипут при ребенке ( девочке) и она с детства в этом не видит ничего плохого ?

У тебя слишком богатая фантазия. По такому принципу можно нафантазировать, что и ребенка, извини, епут. 
Чего уж в маразм-то впадать."
sexist,"kriogenwave писал(а):
Те кто не связался с РСП- продолжают жить дальше, поёпывая бездетных ОЖП.

Читай ""подрачивают, наблюдая на экране всяких ожп""   

Кстати, с точки зрения поепывания - какая разница - есть там у ожп дети или нет ?"
sexist_in_co,Гнездо ширше)
sexist,"kriogenwave писал(а):
Да уж.

Что тебя смутило ? Я к детям отношусь ровно, пока кто-то из них не зацепит меня чем-то своим, особенным. В таком режиме я вполне могу покатать на каруселях ребятенка, а потом отдать его мамке и забыть назавтра. Мало ли, может, меня двоюродная сестра попросила ее киндера в парк сводить.
Обычно человеческое отношение, как по мне."
sexist,"Зонтик писал(а):Гнездо ширше)

Клеветнические измышления.  Единственная проблема в этом плане - это когда тетка течет от тебя чересчур сильно. Тогда да, гнездо даже у худышки безразмерное."
sexist,"Зануда писал(а): У тебя слишком богатая фантазия. По такому принципу можно нафантазировать, что и ребенка, извини, епут. 
Чего уж в маразм-то впадать.

То есть ты отрицаешь что изначальная  психология  и восприятие мира у ребенка происходит с детства. И черпают они это от самых близких людей? И да. Вне твоего розового восприятия , бывают и такие зверства как ты описал."
non_sexist,Я не собираюсь париться за всех ребенков мира. Ну вот такое я говно.
sexist,"Зануда писал(а):Дверь вон там. .

Бессмертный? И сколько ты готов потратить времени , сил, финасов , нервов что бы нашлась та самая ?    Я еще раз говорю. Ты ищешь сферического коня в вакууме. Как ты хочешь, никогда не будет. Человек не может полностью отвечать за свою жизнь. Потому что существует много факторов. Понимаешь. Свою жизнь.  А ты хочешь подогнать под себя рспешку у которой тоже своя жизнь. и жизнь её ребенка. Ты ставишь цель найти ту , которой не существует. Это похоже на бапские мечты. По типу красивого, умного, богатого, покладистого исполняющего все её желании. Аналогии со со своми взглядами не видишь ?"
sexist,"Зануда писал(а):Я к детям отношусь ровно, пока кто-то из них не зацепит меня чем-то своим, особенным. В таком режиме я вполне могу покатать на каруселях ребятенка, а потом отдать его мамке и забыть назавтра.  Ты не воспитателем в садике трудишься? "
sexist,"Зануда писал(а):
Читай ""подрачивают, наблюдая на экране всяких ожп""   

Кстати, с точки зрения поепывания - какая разница - есть там у ожп дети или нет ?
Да нет же камрад, любой обычный ОМП ёпёт баб.(Дополнительную дрочку не считаем)
Просто ОМП с нормальной самооценкой епёт свободных баб,а с заниженной и неуверенный в себе-епёт бабу в перерывах между её игрой с её ребёнком и его игрой с её ребёнком.  
Ну или за деньги проститутку(как вариант)
Угомонись уже,друг, нельзя ощущать себя героем,если давно уже можешь трахнуться только за деньги с проституткой.
Нравятся неудобства и второй сорт-да пожалуйста.Но только про то, что это вкусно-не надо."
non_sexist,"Зануда писал(а):
Жил две недели с РСП. Ну, как жил. Врать не буду. Мы жили в соседних домах, частных. В итоге она в основном у меня зависала. У нее была девчушка 4-летняя. 
Это не опыт, а спорадический спермослив
Ты фрукт дуриан только по телевизору видел - тоже будешь утверждать что он вкусный и приятный?
Тебе для справки
Выродок - это чужой ребенок, навязанный посредством манипуляций самцу для потребления его ресурсов и проживания на его территории
Остальные окружающие его чужие дети выродками не зовутся, т.к. не живут на территории самца и не имеют прав на потребление его ресурсов и его пищи
Тот, кто не понимает этих элементарных истин - дебил

Сколько тут старттопов было с темой ""меня раздражает ребенок жены"" я уже со счету сбился
Кури форум"
sexist,"самое смешное, что и свои дети, проживающие с васяткой и бж, становятся как дети посторонней РСП и также бесят их манеры, скопированные с васятки (какого нить пиdора), которым их не учил. Т.е. выростают выплядки тоже. "
sexist,"Да я не хотел поднимать этот вопрос. Да свои дети иногда очень сильно раздражают. Но ты их в крайнем случае можешь на ругать или наказать. До пустим рспешка распробовала сладкий куй нового епаря. И позволила ему поиграть в папу и наказать совершенно чужого ему ребенка. Кого интересно накажет родной отец этого ребенка. Ну по идею конечно надо было бы шлюшку.  На каждого нового епыря может и здоровья уже не хватить. Но в целях своей же безопасности, наказать нужно новоявленного папашку. По тому что даже на крайняк, симпатии будут на стороне родного отца. В крайнем случае можно и на статью в педофилии намекнуть.   "
non_sexist,"чета НовичОк пропал, интересно его послушать,как он задорно с прицепом играет и мароженки кушает."
sexist,"Слоупок писал(а): По типу красивого, умного, богатого, покладистого исполняющего все её желании. Аналогии со со своми взглядами не видишь ?

Ну, вот смотри. Всю жизнь я относился к теткам как потребитель. То есть - они обеспечивали мой комфорт. Взамен у них было только одно - возможность находиться со мной рядом. Поразительно, но им этого хватало. 
Как только тетке переставало хватать, она просаживалась в выполнении своих обязательств. Я тогда слал ее нах. 
Один единственный раз в жизни я просадился, когда вообразил, что мне пора создать семью. То есть взял - и дал тетке уверенность в завтрашнем дне и штамп. Кончилось плачевно. Но плачевно в том смысле, что я сам себе создал геморрой, цепляясь за образ семьи, которой по сути не было. Потратил на это примерно год.
То есть - шел на поводу у прошивки. ""Омп нужна семья, чо не как у людей, блаблабла"".
То есть - вся эта чушь не была плодом моих размышлений, это был инстинкт.
И нервы я потратил один единственный раз - когда боролся за эфемерный образ ""семьи"" вот в это самый период.
Потом я пришел на абф и расставил точки над ""И"".
Мне нужна тетка для создания комфорта. Комфорт нужен для скорейшего достижения цели. Цель нужна чтобы иметь смысл существования.
Вот место тетки в моей жизни. 
А семья, дети - это атрибутика, чтобы самой тетке было в кайф, и чтобы гены мои пошли дальше."
sexist,"kriogenwave писал(а):
Угомонись уже,друг, нельзя ощущать себя героем,если давно уже можешь трахнуться только за деньги с проституткой.


Ну с чего ж ты это взял ?  Я сейчас попеременно дрюкаю ожп 23 лет и РСП 29 лет. Ездят сами, денег только на такси даю + винцо и опционально шашлык. С точки зрения обычного омп - вполне неплохие деуки. РСП так и вовсе мадам, которую я пер еще 15 лет назад. Как-то же узнала, что теперь свободен, нарисовалась в одноклассниках. Кричит, что до сих пор меня любит. Верю, разумеется 
В сменном составе еще пара, но там некоторые танцы с бубном нужны, так что нах, пока и так нормально.
Но я жду выправления финансового положения, чтобы начать трахать за деньги. Парадоксально с твоей точки зрения, наверное ?"
sexist,"Проверить тебя нельзя,но у меня начинает складываться мнение,что ты на ходу сочиняешь.Несколько дней назад говорил обратное-""позвал проститутку с сайта знакомств ,трахнул за деньги"", на вопрос-зачем трахать шлюх с сайта знакомств за деньги ответил-""лучше так,чем я буду сидеть дрочить.Епаться то хочется""
А тут уже нарисовались какие-то ""бесплатные"".Причём пачка.
Ну т.е. ты конечно можешь выдумывать каждый раз новые истории,это твоё дело.Но чисто совет-придерживайся одной версии.А то-то уcираешься-""вы идиоты,проститутку снять дешевле чем ухаживать, водить по кабакам"",то пишешь обратное-""вот ,типа еbу без денег и дешево"".
Ты или врун или с неустойчивой позицией человек."
sexist,"врет небось! по себе знаю - РСПшки нифига не дают, а значит толку от них ноль - какие то бесполезные бабы с детьми  "
sexist,"борисик  Сколько раз можно говорить. Что бы трахать надо включать аленя и ту же демку.   Трахнуть сразу, например с С3, шансы есть, но не такие уж и большие. Просто нужно ли оно.?"
sexist,"Вопрос адептам культа РСП: Какие минусы у бездетной ожп относительно рсп? Зануда, НовичОк, попрошу попунктно."
sexist,"ЙолоПуки писал(а):Вопрос адептам культа РСП: Какие минусы у бездетной ожп относительно рсп? Зануда, НовичОк, попрошу попунктно.
Отвечу за камрадов.

Минусы в том, что вероятность встретить бездетную ОЖП для камрада 40+ крайне мала. А вот РСП хоть жопой ешь.

Думаю ни один из камрадов, при выборе между РСП и бабой без отягощения, не выбрал бы РСП."
non_sexist,"kriogenwave писал(а):Проверить тебя нельзя,но у меня начинает складываться мнение,что ты на ходу сочиняешь.

А - зачем ?"
non_sexist,"skuniv писал(а):Последний пост конченому дибилу Новичку

Как-то тухло косишь под Торнео.
Имей своё мнение, а не копируй чужой стиль, клавиатурный рэмбо."
non_sexist,"ЙолоПуки писал(а):Вопрос адептам культа РСП: Какие минусы у бездетной ожп относительно рсп? Зануда, НовичОк, попрошу попунктно.

А что, уже есть культ ?  

Отвечаю на вопрос : никаких минусов. 
Либо уточни критерии. Хотя бы возраст."
non_sexist,"Кеша писал(а):
Думаю ни один из камрадов, при выборе между РСП и бабой без отягощения, не выбрал бы РСП.

Добавь ""при прочих равных""."
sexist,"Бездетная - каждая шестая:
Согласно данным переписи населения за 2010 год, 17% женщин в возрасте 35-39 лет были бездетны.
Зануда, у бездетной минусов нет. У РСП минусы есть (явные, не явные), ты их прямо и косвенно признавал в теме. Так в чем смысл, выбирая из двух вариантов, склонятся таки к рсп? Только желание поняньчить чужую четырехлетнюю девочку, вместо своей дочки?  "
sexist,"Хотя, если ОМП сам уже детей больше не хочет, то с бездетной ОЖП ему трудно будет. Либо бесплодную искать."
sexist,"kriogenwave писал(а):Камрады,только давайте не переходить на личности.Да, раздражает чужая глупость,но не всем же быть умными сразу  
Я вангую:
Про будущее.
Новичок-через непродолжительное время придёт на форум и скажет-Все РСП твари.
Зануда-будет по прежнему снимать проституток за деньги.
РСП он попробует,но она в его жизни не задержится надолго(если она не будет РСП проституткой).И после этого он сделает вывод,что проще снять квартиру для стрипки.
Те кто не связался с РСП- продолжают жить дальше, поёпывая бездетных ОЖП.
Мир,Дружба,Лимонад! 
Возможно. не отрицаю, что когда нибудь и скажу это. И даже тему тут создам. И точно также, как многие тутошние аксакалы, буду убеждать новичкОв, что ""РСП - ЗЛО"".
А на вопрос: почему?
Буду отвечать: ""раздражает чужая глупость! вон сколько историй про РСП! закон АБФ! Читай Новосёлова!""
_______________________

Прошёлся по первому десятку страниц этого раздела.
Как думаешь, какой процент созданных тут тем про РСП, а сколько про ОЖП обычных?"
sexist,"Кеша писал(а):Хотя, если ОМП сам уже детей больше не хочет, то с бездетной ОЖП ему трудно будет. Либо бесплодную искать. Спецом статистику привел, каждая шестая тетка под сорок - бездетная - читай бесплодная. Для 50+ мужчин, не жаждущих детей, самое то. каждая шестая - это миллионы."
sexist,"Иван Васильевич писал(а):чета НовичОк пропал, интересно его послушать,как он задорно с прицепом играет и мароженки кушает.

Да здесь я. 
   
Не, я с удовольствием обсудил бы свою историю с РСП. 
Но судя по наличию обиженок в этой теме, не готовых конструктивно общаться - получится ""гафно в вентилятор"""
non_sexist,"НовичОк, а что по-вашему есть конструктивное общение?"
sexist,"ЙолоПуки писал(а):Вопрос адептам культа РСП: Какие минусы у бездетной ожп относительно рсп? Зануда, НовичОк, попрошу попунктно.

Дед, я в этой теме и сижу, чтоб это понять. 
Зануда, как я понимаю, именно для этого тему и создал, а не для того, чтоб двигать идею ""РСП нашефсё"" в массы.

У меня был недолгий опыт общения с РСП между 2-ым и 3-им браком. Где-то 3 месяца. Никаких выводов не смог сделать. Ни хороших, ни плохих. На тот момент её прицеп не мешал.
Сейчас также общаюсь с РСП. Прицеп не мешает.
Вот и не могу пока ответить на твой вопрос - какие минусы или плюсы."
sexist,"Прицеп, любой, никакого комфорта к отношением с бабой не прибавляет. Факт? Факт.
На хрена тогда такой вариант рассматривать, тем более, что сейчас бездетных баб более чем предостаточно. "
sexist,"НовичОк, три месяца это не срок, пока наслаждайся "
sexist,"ЙолоПуки писал(а):
Зануда, у бездетной минусов нет. У РСП минусы есть (явные, не явные), ты их прямо и косвенно признавал в теме. Так в чем смысл, выбирая из двух вариантов, склонятся таки к рсп? Только желание поняньчить чужую четырехлетнюю девочку, вместо своей дочки?  

С моей колокольни у бездетных только один минус. Они мне в дочери годятся либо подкопили уже столько тараканов, что с ними отношаться страшно. А будучи РСП они менее привередливы, если голова на плечах есть. Как, кстати, и их родители, что тоже немаловажно.

Да и потом - ты никак не уловишь мой основной посыл. Если. Я повторяю - если я встречу РСП, которая мне покажется интересной - я хочу быть во всеоружии и, во-первых, сразу ее отсеять по готовой методике, если есть косяки, во-вторых, знать ее особенности как РСП. Для того и создал ветку. А заодно и для тех, кто уже встретил таковых."
non_sexist,"Кеша писал(а):Хотя, если ОМП сам уже детей больше не хочет, то с бездетной ОЖП ему трудно будет. Либо бесплодную искать.

Кеш, у меня двое детей. Ближайшие 3-5 лет я больше не хочу. В ЗБ я не пойду.

Внимание - ВОПРОС:
где найти 25-30 летнюю годную ОЖП без детей, согласную на такие условия?
_________________

Уважаемый ОСТАП,
Если перечитать название темы, старттопик и ответы на него, вряд ли в теме можно разглядеть хоть 5% конструктивных ответов.
Вы не согласны?"
sexist,"Зануда, имхо у 40 летней тетки, что рсп, что бездетной - тараканов немеряно. У рсп даже поболе будет, все таки слитая семья душевного здоровья тетке не добавляет. Посыл я твой уловил: ""если встречу интересную РСП"". А если встретишь интересную, но замужем? Или интересную, но 80летнюю? Тоже тему может заранее запилить, чтобы не растеряться?  "
sexist,"ОСТАП писал(а):Прицеп, любой, никакого комфорта к отношением с бабой не прибавляет. Факт? Факт.
На хрена тогда такой вариант рассматривать, тем более, что сейчас бездетных баб более чем предостаточно. 

Прицеп комфорта не добавляет. Факт.
Но когда на одной чаше весов будет лежать ""дискомфорт от прицепа"", а на другой ""Дискомфорт от ежедневного нытья ""актоядлятебя, амнерожатьпора"" - я лично буду выбирать наименьший дискомфорт!"
sexist,"НовичОк, ""а кто я для тебя"" будет ныть любая баба, рсп даже с большим надрывом. ""а мне рожать пора"" 40 летняя бездетная ныть не будет, если она не умственно отсталая."
non_sexist,"НовичОк писал(а):Внимание - ВОПРОС:
где найти 25-30 летнюю годную ОЖП без детей, согласную на такие условия?
А я откуда знаю?  
Сам репу чешу "
sexist,"ЙолоПуки писал(а):НовичОк, ""а кто я для тебя"" будет ныть любая баба, рсп даже с большим надрывом. ""а мне рожать пора"" 40 летняя бездетная ныть не будет, если она не умственно отсталая.
Я смотрю по своему опыту.
Стоит пару тройку раз встретиться с бездетной ОЖП и обозначить свои планы, как тут же сливается. Про РСП пока сказать не могу, т.к. прошёл всего месяц. Но инфу восприняла совершенно спокойно.

ПС: на 40-летних у меня в данный момент не стоит
 
пока что возрастной ценз до 35"
sexist,"ЙолоПуки писал(а):Зануда, имхо у 40 летней тетки, что рсп, что бездетной - тараканов немеряно. У рсп даже поболе будет, все таки слитая семья душевного здоровья тетке не добавляет. Посыл я твой уловил: ""если встречу интересную РСП"". А если встретишь интересную, но замужем? Или интересную, но 80летнюю? Тоже тему может заранее запилить, чтобы не растеряться?  

А я и не рассматриваю 40+. Я пока исхожу из возраста 20-27. Когда я созрею до поиска постоянных отношений, я буду рассматривать для начала эту возрастную категорию. Свободная от детей ожп этого же возраста потребует больше усилий и финансов для обладания и будет менее управляема. 
Если тебе действительно интересно, то сейчас я прикидываю отбор примерно такого плана : девушка в указанном возрасте, которая залетела, но по каким-то причинам не смогла сделать аборт. Если и были какие-то отношения, то ненадолго. 
Таких немало было и в годы моей молодости, а сейчас и подавно хватает.
Так что РСП - это условное название для ожп с прицепом, а не то, чтобы обязательно бывшей в браке. 
Для начала я аккуратно выясню причину появления прицепа. Если от большой любви с кучей страданий - то скорее всего нафиг. У теток, как я подозреваю, одна любовь на всю жизнь. Если случайность или мимолетная страсть - лучше.
Есть еще ряд признаков, которые я для себя уже определил к непременной проверке. Так что ветка оказалась полезной в любом случае.
Потолок возраста мной указан условно. Если тетка хорошо сохраняет себя, она и в 35 может быть вполне ипабельна. Однако если расширять диапазон возраста - выбор займет большее время. Не будешь же с каждой до постели доводить, чтобы выяснить. А 20-27 - это хоть какая-то гарантия кондиций, так что предварительный отбор до встречи лучше проводить в этом диапазоне.
Еще наблюдение - РСП указанного возраста чаще откликаются на сообщения на СЗ, чем обычные ожп и охотней общаются. К тому же есть повод для общения в виде вопросов о прицепе. Они всегда на них охотно отвечают. Желающие могут проверить."
sexist,"Зануда писал(а):
С моей колокольни у бездетных только один минус. Они мне в дочери годятся 
А я и не рассматриваю 40+. Я пока исхожу из возраста 20-27. 
Я чет не догоняю. Заново. Есть 25(40) летняя бездетная и 25(40) летняя рсп. Обе ноют/не ноют ""кто я для тебя"", обе ноют/не ноют ""хочу рожать"", обе годятся/не годятся в дочери. Т.е. они полностью близнецы кроме отсутствия/наличия чужого ребенка. Обе тебе интересны как личности, женщины, собеседницы и куй знает как еще. Почему ты выбираешь рсп в данном случае?"
non_sexist,"В этом случае я безусловно выберу бездетную ожп. Я ж говорю - основной посыл темы ты не понял. Или я плохо объяснил.

При прочих равных мне не улыбается постоянно иметь под боком чужого ребенка."
sexist,"А, я, кажется, понял причину твоего непонимания. Ты исходишь из вероятности, что РСП и равная по достоинствам бездетная ожп попадутся мне с одинаковой вероятностью. Позволь спросить - откуда такой оптимизм ? По моим прикидкам - шансы хорошо если 1 к 10."
