Post_id,Comment_id,Label,Text
28196143,28196877,sexist,"?????? ??? ? ???????? ""????????????""..."
28196143,28197905,sexist,"?????????, ????? - ??????? ???????? -???????? ? ?????)))"
28196143,28197908,sexist,??????? ????? ??????? ?? ?? ?
28196143,28198666,sexist,"[id349771225|?????????], ?????????? ?????? ?? ??????????-??? ? ?????? ????? ??????? ? ?????? ? ????? ???? 1200-1600 ? ??? ??? ? ??????..""??????????"" ????? ???? ????...=)"
28196143,28205600,sexist,??? ??? ??? ? ???? ?????? ? ???????? ??? 6?? ? ?????
27563896,27563907,sexist,
27563896,27563910,sexist,????? ???? ????????...
27563896,27563912,sexist,"??? ?????, ?? ???? ??????."
27563896,27563913,sexist,"?? ?? ? ???, ??? ??? ????????, ????? ?? ??????????!"
27563896,27563914,sexist,?? ????. ???
27563896,27563918,sexist,?? ?? ??? ?????)))
27563896,27563926,sexist,"?????? ?????, ?? ??? ??? ?????????)))"
27563896,27563927,sexist,? ??????)
27563896,27563928,sexist,??? ????? ??????
27563896,27563929,sexist,?? ???????? ?
27563896,27563931,sexist,? ????????
27563896,27563936,sexist,"???? ????? , ???? ? ....."
27563896,27563937,sexist,"? ?????, ??? ??? ??? ??? ??????"
27563896,27563938,sexist,"??????? ??? ???????
?? ? ????? ??????? ???"
27563896,27563940,sexist,??? ???? ???????! ??? ????? ????!
27563896,27563941,sexist,?????????? ?????
27563896,27563943,sexist,???
27563896,27563944,sexist,???????? ??? ?? ???
27563896,27563945,sexist,"? ?? ??????, ?????? ?????? ??????? ?????? ?? ??????????????
? ?????? ??? ?? ??????, ? ?????? ??? ????????..."
27563896,27563948,sexist,?? ????????? ?????????? ?????? ??????? ?????????.?????? ??? ??? ?????? ?? ?? ????? ????????)))))
27563896,27563950,sexist,? ??? ?? ???? - ???? ??????
27563896,27563952,sexist,?????????? ?? ???? ? ?????. ?? ????????? ??????? ??????. ? ?????????? ??? ???????? ??????? ??? ? ?????? ????? ??? ????
27563896,27563955,sexist,"???? ? ??????, ????? ?????."
27563896,27563960,sexist,"[id184270915|?????????], ?? ???? ?? ?? ???? ?????
? ???? ?? ????"
27563896,27563963,sexist,"????? ?? ?????.
?? ?????? ???????? ?????? ??????? ???????? ?????? ???? ? ?????-?????? ???????????? ??? ???? ??? ????? ????????."
27563896,27563964,sexist,"[id805664|????], ? ?? ?????? ??? ? ????? ?? ??????????....."
27563896,27563966,sexist,"????? ""????? ?????"" ? ??????? ????????"
27563896,27563967,sexist,"??? ????????? ????? ?????? ?????????, ???????? ? ?????????????? ?????? ?????? ?????? ? ?????? ?? ???? ??????."
27563896,27563972,sexist,"?? ??? ??$Ra??, ? ???? ???? ?????? ? ???????- ???? ?????? ??? ??????"
27563896,27563974,sexist,"????????
??? ??? ??????!!! ??????? ????????!!!?"
27563896,27563976,sexist,"[id499992134|?????], ????? ???? ? ????????? ?? ?????????"
27563896,27563977,sexist,???? ??? ??????? ????? ????? ????????? ??????????? ???????? ???? ????
27563896,27563978,sexist,"[id303323238|??????], ?? ?? ??????????!"
27563896,27563979,sexist,"""???????"" ?????? ?????? ? ??????? ???? ??? ?????????-???????"
27563896,27563982,sexist,??????? ???????? - ????! ????? ?????? ?????????? - ???????!
27563896,27563983,sexist,"??? ???????????, ????? ?? ???? - ? ???????? ??? ???????, ? ????? ????? ?? ??????"
27563896,27563987,sexist,???????
27563896,27563988,sexist,"[id497544062|????], ?? ?????? ??????????."
27563896,27563990,sexist,"[id425172653|?????], ?? ??????? ?????????)"
27563896,27564001,sexist,"??? ???? ? ????, ??????????. ??? ???? ?????."
27563896,27564013,sexist,"?????? ?? ??????? ?. ?????? ??????????.. ? ?? ??????? ????????.. ???? , ?? ???? .."
27563896,27564018,sexist,?????!!
27563896,27564025,sexist,"????, ???? ?? ? ??????.???"
27563896,27564034,sexist,??????????? ??? ? ????. ? ???? ?????????????????? ?? ??? ?? ??????????
27563896,27564052,sexist,?????? ????? ????? ?? ?????? ????? ? ??????????????..? ? ??? ??? ?????????..?????????-?????? ???????..!!??-???*????!!
27563896,27564056,sexist,???????. ?????? ?????!
27563896,27564072,sexist,?? ???????-??
27563896,27564076,sexist,"????????: ???? ??
 ??? ?? ?@? ??@??"
27563896,27564078,sexist,?????? ??? ????? ?? ??????????????. ???? ??????????? ????? ?????????.
27563896,27564082,sexist,"????? ? ??? ????? ????????, ?????? ?????? ???????? ?? ?????"
27563896,27564090,sexist,??????..? ???????...????????.
27563896,27564091,sexist,? ??????? ???? ?????? ???? ?????
27563896,27564094,sexist,??? ??????
27563896,27564128,sexist,???????? ??? ?????? ????? ??????
27563896,27564142,sexist,? ??????? ?? ????????? ??? ???? ?? ?????
27563896,27564161,sexist,?? ?? ?????! ? ??? ?? ???? ? ??????????????!!!
27563896,27564165,sexist,?????? ??????? ??? ???? ? ???. ??? ? ?????? ???????????? ?????????? ???????? ????????? ???? ???????????? ? ?????? ? ??? ?????? ?? ????????
27563896,27564172,sexist,? ???? ??????????? ???? ????? ???????. ??????? ?? ???? ???? ?????? ? ????????.
27563896,27564200,sexist,? ??????.
27563896,27564229,sexist,"[id197334448|??????], ????? ? ???? ?????? ? ?? ?? ??????? ??????"
27563896,27564251,sexist,"? ???? ???, ??? ? ????????, ???? ??? ??????????)) ????? ?? ????????))"
27563896,27564292,sexist,??????? ???????? ????????
27563896,27564327,sexist,?????? ???????????
27563896,27564332,sexist,?????? ?????!!
27563896,27564394,sexist,?? ?????????? ...
27563896,27564426,sexist,?? ???? ? ???????? ????? ?????????? ?????????? ?
27563896,27564464,sexist,????? ?????!
27563896,27564474,sexist,? ??? ??? ?????? ?? ????????.
27563896,27564482,sexist,??????????
27563896,27564483,sexist,?????? ????? ??????? ?????? ???????!???
27563896,27564520,sexist,???????? ?????)
27563896,27564541,sexist,????? ????? ???? ? ???????????))
27563896,27564547,sexist,"[id497544062|????], ?? ???? ?????????! ?? ???????? ?????????. ??????? ??? ?? ??????!"
27563896,27564674,sexist,"???????? ?? ??????, ??? ?????? ??? ?????? ??????????, ????????? ??? ???. ? ??????, ? ??? ?????????????? ?????????? ? ????? ???? ??????????????..."
27563896,27564711,sexist,"??????? ?? .???? ?????? ??????,? ??? ?????.)"
27563896,27564725,sexist,????????? ? ??? ???????? ????? ????? ???? ?????? ? ?????? ))))))))))))))
27563896,27564788,sexist,????? - ???????.....
27563896,27564793,sexist,???????? ?????? ?????))
27563896,27564798,sexist,"?? ????? ???????? ???????? ? ?????!  ?  ?????????? ? ?????????? ??? ?????? ????!  ???????????? ???? ????????,  ???? ??????????? ? ???????????? ?? ???? ???????? ??????!  ? ? ?"
27563896,27564818,sexist,"[id10497134|??????], ??????? ???????... ?? ????????"
27563896,27564896,sexist,"[id184454878|?????????], ??????? ??? ??? ?????? ? ?????? ?????? ? ?????? ????, ?? ??? ????? ?? ????? ????????. ? ???? ??? ?????? ????????. ?????? ?? ????????? ????????. ???????? ?? ?????. ????????? ?? ??????."
27563896,27564950,sexist,"????????? ??????????? , ??? ?? ?????? ? ?????-?? ?????????? ??? . ???? ?????????? , ??????? , ??? ? ?????? ?????? . ? ?????? ????,   ???????? ???? ????? ???? ? ???? . ??? ?????? ??? ?? ?????? ???????? ????? ?"
27563896,27564973,sexist,"[id10497134|??????], ? ?? ???, ?? ????? ????????? ? ??????? ????? ??? ????????, ????? ??????? ????????? ?? ????? ? ????? ?? ?????? ??????? ?? ?????. ? ??? ??? ?????? ??????? ?? ??? ?? ??????? ????? ??????, ??? ?? ?? ???? ?????? ??????? ?? ???. ??? ????? ?????????? ???????? ????- ????????????. ??? ????? ?????? ????????."
27563896,27565001,sexist,"[id20164872|??????], ???????? ???? ??????? ?????? ? ??? ???????????, ??????? ??? ???????? ? ?? ?????? ? ????? ??."
27563896,27565039,sexist,"??? ?????? ??? ??? ??? ?? ??? ?????? ?????????? ???????? ?? ?????? ?????????? ????, ???????. ?????? ?? ???? ????????? ???? ?? ?????????????? ??? ?????? ???????? ?? ?? ?????? ? ???."
27563896,27565086,sexist,?? ??? ????? ????. ??? ?? ????????.
27563896,27565166,sexist,"?? ???? , ?????? , ??? ? ????????? ??? ???? ????? ????? ??? ??????."
27563896,27565172,sexist,"?????? ???? ?????????? ??????. ????? ?? ????????? ? ??? ?????? ? ????????? ???????? ??????? ??????? ???????? ????? ?????????????? ??????, ?????? ????????!!!"
27563896,27565209,sexist,??????? ?????? ?? ?? ?? ????? ?? ????? ?
27563896,27565220,sexist,"?????? ????? ?? ????? ?? ?????? ?????, ?? ?? ?? ????? ????. ??? ??? ???????? ? ??????? ? ????? ?????. ????? ????? ??? ????? ?????, ??????? ????? ????????! ???? ?????? ?????? ????? ?? ????, ??? ???????? ?? ?? ????????!!!"
27563896,27565226,sexist,"???????,?? ???? ??? ?????????? ???? ??????????? ??????????"
27563896,27565266,sexist,"[id351913500|???????], ?? ?????, ? ??? ??????? ?????? ? ??????? ?? ?????? ?????????. ??? ?? ?????? ???????? ??? ???????????, ? ???? ????? ??? ?????? ?? ???????? ? ?????????? ?????."
27563896,27565285,sexist,"[id209776161|?????], ?? ???? ? ??? ???,?????? ??? ???? ???? ????,?????? ??? ?? ????? ??????? ????????"
27563896,27565299,sexist,"[id351913500|???????], ? ????? ???????? ???????? ????????? ?? ?????? ? ??????? ? ??? ????)))))"
27563896,27565328,sexist,??????? ??? ?? ?????..
27484242,27484328,sexist,??????? .????????? ???
27484242,27484625,sexist,"??? ?? ????? ??????? ????? ????, ????? ??? ?????????????.?????? ?????????? ??????."
27484242,27484637,sexist,"[id154414513|???????], ??????????? ?????, ????? ??? ?? ????????....,???????!!!?"
27484242,27484691,sexist,"[id154414513|???????], ? ????? ?? ????? ???? ?? ????? ????????????"
27484242,27485006,sexist,"?? ???, ?? ????? ?????? ?????????? ""...??? ?????????? ? ??? ?????????? ????????????? ???????...""? ????????? ??????..."
27484242,27485155,sexist,"??? ??? ??? ???, ?? ?????????? ????????, ?? ??????? ?????????? ??????... ? ????? ???????? ????."
27484242,27485507,sexist,"??? ??? ?????????! ??? ??? ? ?????, ? ??@?? ?????? )"
27484242,27485897,sexist,?????!
27484242,27486035,sexist,?????? ?? ??????...??...???...? ?? ??? ? ???... ?? ?? ??? ???????? ???????? ??????? ?????????? ? ?????? ?????????)))
27484242,27486316,sexist,"[id500764653|????], ? ? ?????"
27484242,27486854,sexist,"???????, ??? ??? ???????? ?? ??? ?? ??????:)"
27484242,27486873,sexist,? ??????? ??? ?? ?????? ???? ???? ??????????? ?????? ?? ??????????????))
27484242,27487213,sexist,?? ?? ??? ??? ???????? ? ?????..??????..
27484242,27488168,sexist,?? ??????. ?????? ?? ???? ?????????????.)))
27484242,27490261,sexist,"[id93158086|????], ??? ?????? ?? ? ????? ????) ???? ????? ??????? ????? ????? ???? ????????? ?? RT ? ?????? ?? ??? ??? ?????? ??????????? ? ??? ????????? ? ?????????)"
27484242,27494574,sexist,"[id355168041|????], ?? ???????? ??????? ?? ???? ???????? ? ????? ??????."
27040015,27040034,sexist,????????? ?????????? ? ???????????
27040015,27040070,sexist,"???, ???? ????? ? ?????????? ?????????..."
27040015,27040072,sexist,"[id35388150|?????????], ?? ?????? ? ?????"
27040015,27040074,sexist,"???????????? ? ??????,? ??????."
27040015,27040079,sexist,??????
27040015,27040089,sexist,"??? ????? ??????? ???? ?????????? ?? ??????,? ?? ????? ??????? ? ?????????????????"
27040015,27040095,sexist,"?? ???, ? ??????? ?????? ??????? ? ???????? ????????, ????? ???? ????????."
27040015,27040151,sexist,- ??????? ???? ? ???????? ???? - ??? ??????????? ??????????????: ????? ?? ?????????.
27040015,27040158,sexist,"??????? ????? ?? ????? ??????? ????? ??????????????? ? ???????????-???????, ???????)"
27040015,27040211,sexist,"21 ??? ????????, ???? ?????????????? ? ?????????????. ?????? ?????? ?? ????, ???? ???? ? ?????? ???? ????."
27040015,27040217,sexist,"[id154414513|???????], ?? ? ???????? ???.. ????))))"
27040015,27040220,sexist,"[id453485755|Bros], ?????? ?? ??????? ?"
27040015,27040325,sexist,?? ????? ???? ?????????? ???????????
27040015,27040794,sexist,?? ????????? ????????????........? 35000 ????????.........??? ???.......? ?? ????? ??????? ????? ??????.......
27040015,27040828,sexist,???????? ???????..........? ??? 0000000.1 ???????? ????????.......
27040015,27040870,sexist,???? ????? ? ??? ?????? ? ???? ???????? . ?? ??? ???????????? ?? ????? ??? ??? ?????????? .
27040015,27041196,sexist,"?? ??? ?????? ?????? ??? ?? ???? ????????? ??????????. ????? ???? ????? ?????? ???????????? ????????? ?????? ? ????????? ?????? ??? ???, ??? ??? ?? ??? ???????? ????? ?????????? ?????, ????? ????? ?????? ??? ????????? ?????? ? ?.?. ??? ????? ???????? ? ???????????? ???????, ??? ??? ???????? ?? ?????????????, ???? ?????? ??????? ??? ???????????, ????? ???????? ????? ??? ?? ?????? ?????? ????????? ? ?.?."
27040015,27041321,sexist,"[id177365514|?????], ??? ???? ?????? ?? ? ??? ? ??????, ? ? ?????, ????? ? ????????????? ???????..."
27040015,27041374,sexist,"[id363665721|???????], ?? ? ???? ??????? ?? ????? ????????? ??.??? ??? ? ???????? ???????. ?? ??????? ????? ?????????? ? ????? ????? ????? ??? ?? ??????? ???? ??????? ? ???????? ??? ????????, ? ? ????????????? ??????? ??? ???? ??? ?????? ??????. ??? ?? ????? ? ?????."
27040015,27042215,sexist,"???????? ?????????? ????? ?? ??????. ???????? ???? 25 ????? ? ???????? ????? ????????? ????????  ???????????????, ?? ????? ????????????? ???????????? ?????????? ??????????? ????. ?????????? ???? ?????????? ????? ???????."
27040015,27044453,sexist,???????????
27040015,27052345,sexist,???? ??? ?? ????? ????????? ?? ???????
26288849,26288858,sexist,"????????, ???-???"
26288849,26288866,sexist,"?? ?????. ????? ??????????? ?? ??????, ??? ???? ??????? ????? ????????  ?"
26288849,26288872,sexist,"????? - ???????, ??????? ???????"
26288849,26288876,sexist,????????????
26288849,26288885,sexist,"???? ?? ??? ? ?????? , ? ??? ?????????? ????????"
26288849,26288891,sexist,???????? ? ??????? ????
26288849,26288895,sexist,"?????? ??????, ????? ?????? ?@@?????"
26288849,26288902,sexist,?? ??? ????? ????? ... ?????? ??? ? ??? ????? ...
26288849,26288905,sexist,?? ??????? ??????? ? ??????!!!
26288849,26288922,sexist,"?????? ???????
???????? ????????"
26288849,26288924,sexist,?? ??????? ?????????-?? ??? ?????.
26288849,26288927,sexist,? ????? ??????? ??? ????????????
26288849,26288928,sexist,"?????? ??????, ??? ????? - ??????!"
26288849,26288944,sexist,?? ?????-?????? ?????? ?????? ??????? ????????????????? - ???????!
26288849,26288949,sexist,????????? ??? ?????!))))
26288849,26288958,sexist,"?? ??????, ????? ??? ????????? ????? ??2018...?? ????????? ????????,??? ?? ???? ????????))"
26288849,26288970,sexist,"[id183587358|?????], ????????? ????, ?? ??????? ?? ???? ? ??? ?????? ?? ?? ? ???????? ????????? ????????))"
26288849,26288979,sexist,????????? ????
26288849,26288983,sexist,"?? ???? ??????? ?? ?????. ???? ????? ? ??????? ?????????? ?????? ???? ????????, ??? ??? ?? ???? ???????."
26288849,26288989,sexist,?????????))
26288849,26288993,sexist,?? ? ??????. ??????? ?? ?????? ?????.
26288849,26289004,sexist,??? ??? ???????)
26288849,26289010,sexist,????? ?????? ?????????
26288849,26289044,sexist,"? ?????? ?????? ????,??? ???? ??? ? ???????? ?? ????:)"
26288849,26289056,sexist,"???????? ? ??? ?????? ?? ??? ? ???, ????? ???? ?? 150"
26288849,26289067,sexist,??? ? ??????????
26288849,26289134,sexist,???????
26288849,26289155,sexist,"??????,? ??? ?????? ?????? ??????? ?? ??? ??????? ?? ?????? ?? ?????(???????????) ? ?????????...??? ?????? ??-?????? ???? ? ???????=)"
26288849,26289158,sexist,"???????? ???? ????????!????!
????"
26288849,26289164,sexist,?? ??????????.....
26288849,26289187,sexist,"????? ???????, ??? ??? ? ??????? ??? ?????????, ?????? ???? ????????????, ?????? ?????? ?????... ???? ??. ??? ?? ????? ?????, ???????? ?? ?? ????."
26288849,26289197,sexist,"[id183587358|?????], ???? ??????, ??????, ?????? ????. ?? ????? ????? ??? ??????(??????-????????, ??), ??????????. ? ?????? ?????? ? ???? ??? ??????, ? ???, ??? ????? ????????, ? ????? ??????? ??? ??, ?????????? ?? ?? ????????, ?? ??? ??????, ? ????? ???????????.. ??? ????????? ?? ?? ???, ???? ?????????, ???? ? ????????)))"
26288849,26289204,sexist,????????? ???????
26288849,26289209,sexist,"[id36351436|???????], ? ? ???? ?? ????, ??? ????? ??????"
26288849,26289220,sexist,"[id1302140|???????], ? ??? ? ??????? ??? ????? ??? ??????? ???? ?????????"
26288849,26289228,sexist,"[id183587358|?????], ? ??????? ???????))) ???, ?? ????? ?????????? ????????? ?? ? ???)) ??? ???????, ?? ??? ?? ?????????? ?????????)."
26288849,26289231,sexist,"?? ,????????? ?????? ??????? ??????????,????? ??????..."
26288849,26289240,sexist,"[id191553458|????], ??? ???????"
26288849,26289257,sexist,"[id364212303|???????], ??????? ?????????, ?? ??? ??? ??? ??????????. ???? ?????????."
26288849,26289378,sexist,"[id355758263|????????], ?????- ?? ?????... ? ???? ???? ???- ????, ????, ??????, ????????)))) ?????? ?? ???????? ???????, ??? ??????????? ????? ???????. ?????? ? ????????? ?? ??????????? ? ???? ? ????? ???? ???...?????????, ???? ???????????."
26288849,26289388,sexist,"[id355758263|????????], ??? ? ???-?? ? ????, ??? ???? ? ?????? ?????? ??????? ???????? ?? ?????????? ??????????? ???????. ? ?? ???? ??????? ? ???????, ?? ??????? ?????? ??????? ????????? ???? ? ???????? ?????, ????? ? ?????. ? ????? ? ??? ??????? ??? ????????? ????????? ????????? ? ??????? ??????? ?????????."
26288849,26289461,sexist,? ??????? ???.??
26288849,26289467,sexist,"[id355758263|????????], ????? ? ???? ??? ?????, ????? ???????. ?? ???? ""?????????? ????????"" ???? ??????? ??????????????. ???????,??? ? ???? ??????????? ??????? ??? ? ????????????? ???????, ?? ? ????? ??? ?????)"
26288849,26289503,sexist,"[id355758263|????????], ? ?????? ?? ??? ?? ?????. ?? ??? ??????? ?? ???????? ?? ????????????????, ??????????? ? ???, ????? ???????, ????????? ?????? )))?"
26288849,26289557,sexist,"[id355758263|????????], ???? ??????? ?? ??????:)"
26288849,26289617,sexist,"?? ?????? ??????????, ????????? ????????? ??????? ?????????а??????? ????? ?????????? ? ????????????. ????? ?????? ???????, ????? ??? ??????? ??????.?? ? ?????? ???????? ?????? ?????????? ??? ????????? ???????"
26288849,26289641,sexist,"?? ??? ??????? ?????,  ?????? ??? ???? ?? ??????,  ? ?????? ?? ?????????? ????"
26288849,26289776,sexist,? ?????? ?? ? ????????.
26288849,26289972,sexist,???? ??? ???????))))))
26288849,26289977,sexist,????? ?????-?? ????@? ???? ?????????)
26288849,26290113,sexist,"[id77567766|????????], ????? ??????? ?"
26288849,26290204,sexist,????? ???? ???
26288849,26290442,sexist,???-?? ????? ???????? ???????? ??. ????? ?? ????????????
26288849,26290590,sexist,"???? ????? ????? ???????, ?? ?????!"
26288849,26290681,sexist,??????? ??????????
26288849,26290994,sexist,"[id77567766|????????], ?? ????? ?????? ?????? ?????? ??????? ?"
26288849,26291009,sexist,"[id355758263|????????], ???? ?????? ????????."
26288849,26291029,sexist,"?????? ???????? ?????????? ????????? ??? ??????? ??? ?? ????????, ?????????? ????? ?????? ???????."
26288849,26291432,sexist,????? ???? ?? ????????
26288849,26291528,sexist,????? ????? ?????..
26288849,26292261,sexist,????
26288849,26296404,sexist,????? ????? ?????? ????? ????? ?? ????
29632249,29632262,sexist,???????????
29632249,29632263,sexist,"?????? ?????????,??? ?????? ??? ??????? ? ???????? ??????,? ???????? ? ???? ?? ???????? ??????)"
29632249,29632292,sexist,"? ??? ???????? ????????? ??????, ????? ?? ?? ??????????, ??? ?????. ?????? ?????????? ??? ?????."
29632249,29632306,sexist,?????? ????????????
29632249,29632312,sexist,? ???? ????? ??. ????? ??? ??? ??????
29632249,29632313,sexist,??????? ????? ??? ????? ????????? ??????? ?????
29632249,29632319,sexist,"...???? 2050 ???... ? ???? ???????? ??? ??????, ???????? ?????????? ? ????? ????, ?????????? ? ??????? ?????, ?????????? ?????, ??????? ?????? ????? ??? ???????."
29632249,29632336,sexist,?????? ? ???  ????????
29632249,29632346,sexist,"? ?????? ???? ????? ?? ???????? ??????? ???? ?????????? ? ??????, ??? ???? ? ????????????? ???????????? ??????????? ? ????? ??????"
29632249,29632349,sexist,"??? ?? ???, ??? ??? ???????. ?? ? ??? ??? ???????? ??????? ??????? ?????? ??? ????, ??????? ????????? ? ??????? ? ?????? ?????? ????????? ? ??????. ????? ? ??? ? ???? ??? ? ???????, ? ???? ????????? ???????? ? ?????."
29632249,29632352,sexist,"?????????? ?? ????? ???? ????? ????????? ???????? . ???????? ?? ????????? , ?? ???? ????????? ?????? ??????????????? ???????? (??????? ?????? ? ?? ?????????? ?????), ?????? ?????? , ?????? ????? ??????? , ? ??????? ?????????? ????????? ?? ???????? . ??????? - ???????? , ??????? ?????????? ??? . 
? ??? ????? ?????? ?????? ????????? ? ???? ????? ???????? ??????? ."
29632249,29632358,sexist,???? ? ? ????? ?
29632249,29632372,sexist,??????? ????? ???
29632249,29632390,sexist,???? ???????? ????? ????? ??????. ???????*?? ?????????)
29632249,29632397,sexist,"????????? ????? ?? ""?????? ???????""."
29632249,29632405,sexist,"??????? ????, ?? ??????????? ""?????"" - ???????? ??????????, ???????? ??????????, ??????? ??????????, ??????, ??? ????????, ????, ??? ?????? - ??? ?? ????????, ? ??? ?????? ????? ????????????? ???""???????""?!"
29632249,29632453,sexist,"????? ??????? ????? ?????? ?????? ?????? ?????????,?? ??????????????? ??????))"
29632249,29632489,sexist,???? ??????. ?????????? ??? ???? ?? ??? ????
29632249,29632550,sexist,"? ????? ?? ??????? ???????, ???ал???? Ч ?????? ??????????? (?????????????) ?????? ??????????╗.
???????!"
29632249,29632653,sexist,
29632249,29632764,sexist,"? ???? ?? ????? ?? ????? ?? ? ?????? ?????? ,?? ?????? )"
29632249,29632795,sexist,"л??? ???????????? ??????? ??????? ???????? Ч ????? ????????? ?????╗ ?? ?????? ??????? ????...
 
?"
29632249,29632858,sexist,??
29632249,29632909,sexist,"?? ?????????? ??????? ?? ????????????? ? ?????????, ? ?? ??? ??????? ????? ??????????."
29632249,29632978,sexist,"????? ????,????? ???????????."
29632249,29633071,sexist,"????????? ??? ?? ????? ????????, ????? ??????? - ??????. ?????? ?? ??????????????? ?? ?????????, ????? ??? ??? ????????????????)"
29632249,29633322,sexist,???????? ????? ????????
29632249,29633387,sexist,??? ???????? ? ?????? ???????.
29632249,29633612,sexist,"? ?? ????????? ??? ?????????????, ? ? ?????? ???????????? ??? ???????? ????????, ??? ?? ??? ? ???? ??? ???????"
29632249,29633845,sexist,?? ????? ??? ????? ??? ???????????? ??? ??????.
29632249,29634032,sexist,
29632249,29637874,sexist,"? ???????????? ??-?????????? ???????????? ???? ?????????? ? ?????????, ??? ????-????????? ??????- ??????? ???????? ??????. ? ?? ?????? ??????? ?????? ??????? ?? ???? ??? ? ??? ??? ??????, ??? ????? ??????? ???????? ????."
29632249,29642059,sexist,??????????????......
29632249,29644242,sexist,"??? ?????? ??! ????? ?? 10 ????? ?????, ? ??????? ??? ????? ???? ?????, ??? ?? ? ???????? ?? ????????..... 50 ??? ? ??????? ???!"
28848739,28848792,sexist,"? ???? ????? ?? ?????? ?? ????. ?????????, ??? ? ??? ?????."
28848739,28848810,sexist,"??? ?????? ?? ?????? ????? ???????
?????? ? ?? ???? - ? ??? ??????????"
28848739,28848823,sexist,????? ????? ????????????? ????????? ? ???? ?????????.
28848739,28848833,sexist,?? ??? ?????!!!
28848739,28848836,sexist,? ?? ???????? ?? ??? ????? ????????? ?
28848739,28848838,sexist,?????????? ?????.
28848739,28848844,sexist,"??????? ????, ??? ? ??? ??????"
28848739,28848848,sexist,????????????
28848739,28848856,sexist,? ??? ???????? ?????????)))))
28848739,28848863,sexist,"??????? ??????? ????????.....? ??? ??? ???????. ??? ??? ? ?????????? ????? ???????? ???? ???? ????????????? ??????,??????? ? ????????"
28848739,28848869,sexist,????????????
28848739,28848921,sexist,"??????? ?? ??????, ?? ??? ? ???????. ??? ??????? ?????? ? ?????? ?????? ????????????..."
28848739,28849073,sexist,"? ??? ??????????????? ????? ?????? ?????...???? ?? ?????? ????? ,????? ????????..."
28848739,28849084,sexist,? ??? ????? ????????
28848739,28849141,sexist,??????? ????
28848739,28849159,sexist,??????????? ?? ????????. ?????????? ???? ?? ?????? ?????
28848739,28849283,sexist,????? ??? ???????? ??
28848739,28850224,sexist,+++ ?? ?????? ????? ???)))
28848739,28850791,sexist,"???, ?? ?? ???????"
28848739,28850834,sexist,? ????? ??? ????????? ? ????????? - ??? ?????????..
28848739,28851834,sexist,? ? ??? ? ?????? ??? ?? ??? ??? ?????!
27687038,27687045,sexist,?? ???????? ??????
27687038,27687046,sexist,???????
27687038,27687053,sexist,"?? ? ????! ?????? ????????????, ???? ?????????!?"
27687038,27687054,sexist,???????
27687038,27687055,sexist,????? ? ??? ?????? ?? ????????????? ? ????????.
27687038,27687060,sexist,"??? ????????, ??? ??? ??? ????? ? ???? ?????.. ????.."
27687038,27687061,sexist,??? ? ??????? ????????
27687038,27687065,sexist,??? ?????? ??????? ?????????...
27687038,27687066,sexist,??????
27687038,27687068,sexist,?????? ?? ? ????
27687038,27687071,sexist,?????? ??? ????? ??????????? ????? ???? ?? ????? ?? ???....
27687038,27687074,sexist,?? ? ???????
27687038,27687075,sexist,????????? ?????????? ?????????!
27687038,27687077,sexist,????????? ??? ?? ???????? ?????????? ????? ???????
27687038,27687081,sexist,??????? ?? ????????? ????? ????????????
27687038,27687082,sexist,"??????? ?????? ????? ?? ????? ??????, ?????????? ?? ????? ???????:? ????"
27687038,27687087,sexist,??????????
27687038,27687093,sexist,"????? ?? ???????, ????????, ? ??? ?? ????? ????????! ??

?? ???? ?????? ?????????????.??"
27687038,27687100,sexist,? ??????
27687038,27687104,sexist,?? ????????? ? ???? ?????? ??????? ???????.
27687038,27687105,sexist,????? ?? ??? ??????? ????????
27687038,27687106,sexist,? ???? ?? ?? ??????? ?????? ??????.
27687038,27687110,sexist,???????????? ??????????.
27687038,27687113,sexist,"[id38343519|?????], ??????????????)"
27687038,27687116,sexist,"[id151173250|??????????], ? ????????????? ??????.??"
27687038,27687120,sexist,?????? ? ????
27687038,27687121,sexist,"???????????  ?????. ????? ??? ??? ??? ? ?? ????????,? ??? ?? ?????? ?? ????,????? ,????????? ????????? ,,???????????,, ????????? ???? ???????? ??????."
27687038,27687122,sexist,"???????? ?????, ? ????? ???? ??? ????."
27687038,27687125,sexist,??????? ? ?????? ????????! ??? ??? ???????? ???? ????????? ??? ??? ????? ?? ???? ???????? ?
27687038,27687127,sexist,?? ??. ????? ????? ? ????????.
27687038,27687128,sexist,?? ???????? ?? ???. ????? ?????????? ????????? ?? ??????? ??????????.
27687038,27687133,sexist,"???????????? ????????? ???? ????? ?????? ?? ?????????, ? ??????????? ? ??? ?????,??? ?????? ?????? ?? ?? ???????. ???????? ?? ????????? ????? ?????? ??????? ??????????- ??????????! ???????????? ??-?? ??????? ????? ? ???????? ?? ??? ??????- ?? ??????!  ?? ????? ??????????? ? ???????????(???????! ?? ??? ????? ???????????????,??? ????? ? ???????!) - ????????!??"
27687038,27687139,sexist,?????? ?????? ??????? ?????????
27687038,27687142,sexist,????? ???? ????? ????? ?? ??????? ? ?????.
27687038,27687145,sexist,"[id274796698|??????], ???? ??????? ???????... ...?????? ? ? ???????,? ..."
27687038,27687146,sexist,"???? ??????????, ??????? ????? ? ??????????.??? ?????? ???????, ??????? ??????? ? ??????????"
27687038,27687160,sexist,"??? ??? ??? ???? ?? ???????? , ? ????? ??????."
